Latitude,Longitude,TMP,State
   25.063000,  -81.188000,       67.316,Florida
   25.063000,  -81.063000,       67.190,Florida
   25.063000,  -80.938000,       66.650,Florida
   25.063000,  -80.813000,       66.236,Florida
   25.063000,  -80.688000,       66.812,Florida
   25.063000,  -80.563000,       67.784,Florida
   25.063000,  -80.438000,       67.856,Florida
   25.188000,  -81.188000,       67.118,Florida
   25.188000,  -81.063000,       66.704,Florida
   25.188000,  -80.938000,       65.552,Florida
   25.188000,  -80.813000,       63.986,Florida
   25.188000,  -80.688000,       65.138,Florida
   25.188000,  -80.563000,       66.272,Florida
   25.188000,  -80.438000,       66.704,Florida
   25.188000,  -80.313000,       67.136,Florida
   25.313000,  -81.188000,       66.884,Florida
   25.313000,  -81.063000,       66.578,Florida
   25.313000,  -80.938000,       64.958,Florida
   25.313000,  -80.813000,       63.842,Florida
   25.313000,  -80.688000,       64.094,Florida
   25.313000,  -80.563000,       64.652,Florida
   25.313000,  -80.438000,       64.814,Florida
   25.313000,  -80.313000,       65.876,Florida
   25.313000,  -80.188000,       67.442,Florida
   25.438000,  -81.313000,       65.624,Florida
   25.438000,  -81.188000,       65.156,Florida
   25.438000,  -81.063000,       64.760,Florida
   25.438000,  -80.938000,       64.004,Florida
   25.438000,  -80.813000,       63.554,Florida
   25.438000,  -80.688000,       63.590,Florida
   25.438000,  -80.563000,       63.770,Florida
   25.438000,  -80.438000,       64.436,Florida
   25.438000,  -80.313000,       65.858,Florida
   25.438000,  -80.188000,       67.046,Florida
   25.563000, -105.313000,       52.448,Texas
   25.563000, -105.188000,       54.230,Texas
   25.563000, -105.063000,       54.122,Texas
   25.563000, -104.938000,       54.770,Texas
   25.563000, -104.813000,       52.124,Texas
   25.563000, -104.688000,       49.532,Texas
   25.563000, -104.563000,       50.882,Texas
   25.563000, -104.438000,       50.882,Texas
   25.563000, -104.313000,       52.988,Texas
   25.563000, -104.188000,       52.412,Texas
   25.563000, -104.063000,       50.252,Texas
   25.563000, -103.938000,       49.388,Texas
   25.563000, -103.813000,       54.104,Texas
   25.563000, -103.688000,       56.138,Texas
   25.563000, -103.563000,       56.804,Texas
   25.563000, -103.438000,       57.776,Texas
   25.563000, -103.313000,       58.388,Texas
   25.563000, -103.188000,       57.740,Texas
   25.563000, -103.063000,       57.380,Texas
   25.563000, -102.938000,       57.542,Texas
   25.563000, -102.813000,       55.562,Texas
   25.563000, -102.688000,       56.588,Texas
   25.563000, -102.563000,       57.146,Texas
   25.563000, -102.438000,       56.534,Texas
   25.563000, -102.313000,       55.778,Texas
   25.563000, -102.188000,       56.246,Texas
   25.563000, -102.063000,       55.526,Texas
   25.563000, -101.938000,       56.066,Texas
   25.563000, -101.813000,       56.786,Texas
   25.563000, -101.688000,       56.372,Texas
   25.563000, -101.563000,       55.922,Texas
   25.563000, -101.438000,       56.264,Texas
   25.563000, -101.313000,       54.158,Texas
   25.563000, -101.188000,       47.426,Texas
   25.563000, -101.063000,       51.314,Texas
   25.563000, -100.938000,       54.320,Texas
   25.563000, -100.813000,       52.142,Texas
   25.563000, -100.688000,       48.182,Texas
   25.563000, -100.563000,       48.974,Texas
   25.563000, -100.438000,       52.880,Texas
   25.563000, -100.313000,       51.170,Texas
   25.563000, -100.188000,       56.912,Texas
   25.563000, -100.063000,       60.404,Texas
   25.563000,  -99.938000,       61.430,Texas
   25.563000,  -99.813000,       61.808,Texas
   25.563000,  -99.688000,       62.006,Texas
   25.563000,  -99.563000,       61.844,Texas
   25.563000,  -99.438000,       61.934,Texas
   25.563000,  -99.313000,       61.970,Texas
   25.563000,  -99.188000,       61.880,Texas
   25.563000,  -99.063000,       62.168,Texas
   25.563000,  -98.938000,       62.600,Texas
   25.563000,  -98.813000,       62.366,Texas
   25.563000,  -98.688000,       62.168,Texas
   25.563000,  -98.563000,       62.546,Texas
   25.563000,  -98.438000,       62.582,Texas
   25.563000,  -98.313000,       63.212,Texas
   25.563000,  -98.188000,       63.572,Texas
   25.563000,  -98.063000,       63.788,Texas
   25.563000,  -97.938000,       63.914,Texas
   25.563000,  -97.813000,       63.914,Texas
   25.563000,  -97.688000,       63.932,Texas
   25.563000,  -97.563000,       64.022,Texas
   25.563000,  -97.438000,       64.652,Texas
   25.563000,  -97.313000,       65.264,Texas
   25.563000,  -97.188000,       65.390,Texas
   25.563000,  -81.313000,       63.536,Florida
   25.563000,  -81.188000,       62.996,Florida
   25.563000,  -81.063000,       62.654,Florida
   25.563000,  -80.938000,       62.618,Florida
   25.563000,  -80.813000,       62.870,Florida
   25.563000,  -80.688000,       63.176,Florida
   25.563000,  -80.563000,       63.914,Florida
   25.563000,  -80.438000,       65.210,Florida
   25.563000,  -80.313000,       66.722,Florida
   25.563000,  -80.188000,       67.298,Florida
   25.688000, -105.313000,       51.404,Texas
   25.688000, -105.188000,       53.258,Texas
   25.688000, -105.063000,       54.230,Texas
   25.688000, -104.938000,       53.042,Texas
   25.688000, -104.813000,       50.000,Texas
   25.688000, -104.688000,       50.468,Texas
   25.688000, -104.563000,       49.748,Texas
   25.688000, -104.438000,       50.468,Texas
   25.688000, -104.313000,       51.980,Texas
   25.688000, -104.188000,       50.234,Texas
   25.688000, -104.063000,       51.404,Texas
   25.688000, -103.938000,       48.668,Texas
   25.688000, -103.813000,       53.564,Texas
   25.688000, -103.688000,       53.744,Texas
   25.688000, -103.563000,       57.002,Texas
   25.688000, -103.438000,       57.470,Texas
   25.688000, -103.313000,       57.686,Texas
   25.688000, -103.188000,       56.390,Texas
   25.688000, -103.063000,       56.984,Texas
   25.688000, -102.938000,       57.236,Texas
   25.688000, -102.813000,       57.326,Texas
   25.688000, -102.688000,       57.380,Texas
   25.688000, -102.563000,       57.668,Texas
   25.688000, -102.438000,       57.866,Texas
   25.688000, -102.313000,       57.776,Texas
   25.688000, -102.188000,       57.344,Texas
   25.688000, -102.063000,       57.110,Texas
   25.688000, -101.938000,       57.344,Texas
   25.688000, -101.813000,       57.380,Texas
   25.688000, -101.688000,       57.002,Texas
   25.688000, -101.563000,       55.688,Texas
   25.688000, -101.438000,       54.986,Texas
   25.688000, -101.313000,       54.356,Texas
   25.688000, -101.188000,       51.116,Texas
   25.688000, -101.063000,       54.194,Texas
   25.688000, -100.938000,       54.284,Texas
   25.688000, -100.813000,       53.816,Texas
   25.688000, -100.688000,       54.122,Texas
   25.688000, -100.563000,       55.598,Texas
   25.688000, -100.438000,       57.092,Texas
   25.688000, -100.313000,       58.496,Texas
   25.688000, -100.188000,       58.856,Texas
   25.688000, -100.063000,       60.440,Texas
   25.688000,  -99.938000,       61.394,Texas
   25.688000,  -99.813000,       61.520,Texas
   25.688000,  -99.688000,       61.088,Texas
   25.688000,  -99.563000,       61.790,Texas
   25.688000,  -99.438000,       61.700,Texas
   25.688000,  -99.313000,       62.024,Texas
   25.688000,  -99.188000,       62.024,Texas
   25.688000,  -99.063000,       62.132,Texas
   25.688000,  -98.938000,       62.132,Texas
   25.688000,  -98.813000,       61.610,Texas
   25.688000,  -98.688000,       61.232,Texas
   25.688000,  -98.563000,       62.456,Texas
   25.688000,  -98.438000,       62.852,Texas
   25.688000,  -98.313000,       63.068,Texas
   25.688000,  -98.188000,       63.446,Texas
   25.688000,  -98.063000,       63.572,Texas
   25.688000,  -97.938000,       63.536,Texas
   25.688000,  -97.813000,       63.428,Texas
   25.688000,  -97.688000,       63.428,Texas
   25.688000,  -97.563000,       63.428,Texas
   25.688000,  -97.438000,       63.986,Texas
   25.688000,  -97.313000,       64.526,Texas
   25.688000,  -97.188000,       64.850,Texas
   25.688000,  -81.563000,       65.840,Florida
   25.688000,  -81.438000,       64.220,Florida
   25.688000,  -81.313000,       62.384,Florida
   25.688000,  -81.188000,       61.736,Florida
   25.688000,  -81.063000,       61.898,Florida
   25.688000,  -80.938000,       61.952,Florida
   25.688000,  -80.813000,       62.240,Florida
   25.688000,  -80.688000,       62.600,Florida
   25.688000,  -80.563000,       63.464,Florida
   25.688000,  -80.438000,       65.048,Florida
   25.688000,  -80.313000,       66.200,Florida
   25.688000,  -80.188000,       66.362,Florida
   25.813000, -105.313000,       53.294,Texas
   25.813000, -105.188000,       51.890,Texas
   25.813000, -105.063000,       52.502,Texas
   25.813000, -104.938000,       49.064,Texas
   25.813000, -104.813000,       50.468,Texas
   25.813000, -104.688000,       51.332,Texas
   25.813000, -104.563000,       50.378,Texas
   25.813000, -104.438000,       51.602,Texas
   25.813000, -104.313000,       51.710,Texas
   25.813000, -104.188000,       52.682,Texas
   25.813000, -104.063000,       52.016,Texas
   25.813000, -103.938000,       54.572,Texas
   25.813000, -103.813000,       53.402,Texas
   25.813000, -103.688000,       55.994,Texas
   25.813000, -103.563000,       57.056,Texas
   25.813000, -103.438000,       57.218,Texas
   25.813000, -103.313000,       57.200,Texas
   25.813000, -103.188000,       57.074,Texas
   25.813000, -103.063000,       57.002,Texas
   25.813000, -102.938000,       56.948,Texas
   25.813000, -102.813000,       56.984,Texas
   25.813000, -102.688000,       56.966,Texas
   25.813000, -102.563000,       57.236,Texas
   25.813000, -102.438000,       57.506,Texas
   25.813000, -102.313000,       57.524,Texas
   25.813000, -102.188000,       57.452,Texas
   25.813000, -102.063000,       57.470,Texas
   25.813000, -101.938000,       57.110,Texas
   25.813000, -101.813000,       56.390,Texas
   25.813000, -101.688000,       53.294,Texas
   25.813000, -101.563000,       49.064,Texas
   25.813000, -101.438000,       51.494,Texas
   25.813000, -101.313000,       55.094,Texas
   25.813000, -101.188000,       54.212,Texas
   25.813000, -101.063000,       55.778,Texas
   25.813000, -100.938000,       55.274,Texas
   25.813000, -100.813000,       53.906,Texas
   25.813000, -100.688000,       55.292,Texas
   25.813000, -100.563000,       55.526,Texas
   25.813000, -100.438000,       56.786,Texas
   25.813000, -100.313000,       58.316,Texas
   25.813000, -100.188000,       59.522,Texas
   25.813000, -100.063000,       60.548,Texas
   25.813000,  -99.938000,       60.872,Texas
   25.813000,  -99.813000,       60.152,Texas
   25.813000,  -99.688000,       60.962,Texas
   25.813000,  -99.563000,       61.736,Texas
   25.813000,  -99.438000,       61.916,Texas
   25.813000,  -99.313000,       61.970,Texas
   25.813000,  -99.188000,       62.222,Texas
   25.813000,  -99.063000,       62.312,Texas
   25.813000,  -98.938000,       62.222,Texas
   25.813000,  -98.813000,       61.772,Texas
   25.813000,  -98.688000,       61.664,Texas
   25.813000,  -98.563000,       62.294,Texas
   25.813000,  -98.438000,       62.384,Texas
   25.813000,  -98.313000,       62.852,Texas
   25.813000,  -98.188000,       63.140,Texas
   25.813000,  -98.063000,       63.194,Texas
   25.813000,  -97.938000,       63.122,Texas
   25.813000,  -97.813000,       62.996,Texas
   25.813000,  -97.688000,       62.978,Texas
   25.813000,  -97.563000,       62.960,Texas
   25.813000,  -97.438000,       63.374,Texas
   25.813000,  -97.313000,       63.860,Texas
   25.813000,  -97.188000,       64.346,Texas
   25.813000,  -81.813000,       64.994,Florida
   25.813000,  -81.688000,       65.012,Florida
   25.813000,  -81.563000,       64.508,Florida
   25.813000,  -81.438000,       63.194,Florida
   25.813000,  -81.313000,       62.060,Florida
   25.813000,  -81.188000,       61.484,Florida
   25.813000,  -81.063000,       61.502,Florida
   25.813000,  -80.938000,       61.430,Florida
   25.813000,  -80.813000,       61.682,Florida
   25.813000,  -80.688000,       62.150,Florida
   25.813000,  -80.563000,       62.492,Florida
   25.813000,  -80.438000,       63.536,Florida
   25.813000,  -80.313000,       64.184,Florida
   25.813000,  -80.188000,       64.688,Florida
   25.813000,  -80.063000,       65.660,Florida
   25.938000, -105.313000,       51.332,Texas
   25.938000, -105.188000,       50.990,Texas
   25.938000, -105.063000,       49.334,Texas
   25.938000, -104.938000,       48.848,Texas
   25.938000, -104.813000,       50.846,Texas
   25.938000, -104.688000,       51.710,Texas
   25.938000, -104.563000,       52.034,Texas
   25.938000, -104.438000,       52.160,Texas
   25.938000, -104.313000,       52.484,Texas
   25.938000, -104.188000,       53.384,Texas
   25.938000, -104.063000,       53.384,Texas
   25.938000, -103.938000,       55.256,Texas
   25.938000, -103.813000,       55.346,Texas
   25.938000, -103.688000,       56.408,Texas
   25.938000, -103.563000,       57.236,Texas
   25.938000, -103.438000,       57.236,Texas
   25.938000, -103.313000,       57.038,Texas
   25.938000, -103.188000,       56.804,Texas
   25.938000, -103.063000,       56.714,Texas
   25.938000, -102.938000,       56.516,Texas
   25.938000, -102.813000,       56.624,Texas
   25.938000, -102.688000,       55.598,Texas
   25.938000, -102.563000,       55.490,Texas
   25.938000, -102.438000,       55.364,Texas
   25.938000, -102.313000,       56.318,Texas
   25.938000, -102.188000,       56.228,Texas
   25.938000, -102.063000,       55.580,Texas
   25.938000, -101.938000,       55.166,Texas
   25.938000, -101.813000,       53.150,Texas
   25.938000, -101.688000,       49.010,Texas
   25.938000, -101.563000,       44.924,Texas
   25.938000, -101.438000,       50.234,Texas
   25.938000, -101.313000,       55.058,Texas
   25.938000, -101.188000,       55.760,Texas
   25.938000, -101.063000,       56.318,Texas
   25.938000, -100.938000,       56.264,Texas
   25.938000, -100.813000,       55.112,Texas
   25.938000, -100.688000,       56.228,Texas
   25.938000, -100.563000,       54.050,Texas
   25.938000, -100.438000,       54.446,Texas
   25.938000, -100.313000,       58.424,Texas
   25.938000, -100.188000,       59.432,Texas
   25.938000, -100.063000,       59.036,Texas
   25.938000,  -99.938000,       57.596,Texas
   25.938000,  -99.813000,       57.056,Texas
   25.938000,  -99.688000,       60.332,Texas
   25.938000,  -99.563000,       61.448,Texas
   25.938000,  -99.438000,       61.934,Texas
   25.938000,  -99.313000,       62.150,Texas
   25.938000,  -99.188000,       62.384,Texas
   25.938000,  -99.063000,       62.492,Texas
   25.938000,  -98.938000,       62.330,Texas
   25.938000,  -98.813000,       62.132,Texas
   25.938000,  -98.688000,       62.096,Texas
   25.938000,  -98.563000,       62.528,Texas
   25.938000,  -98.438000,       62.294,Texas
   25.938000,  -98.313000,       62.600,Texas
   25.938000,  -98.188000,       62.762,Texas
   25.938000,  -98.063000,       62.744,Texas
   25.938000,  -97.938000,       62.690,Texas
   25.938000,  -97.813000,       62.708,Texas
   25.938000,  -97.688000,       62.798,Texas
   25.938000,  -97.563000,       62.888,Texas
   25.938000,  -97.438000,       63.338,Texas
   25.938000,  -97.313000,       63.968,Texas
   25.938000,  -97.188000,       64.508,Texas
   25.938000,  -81.813000,       64.904,Florida
   25.938000,  -81.688000,       64.292,Florida
   25.938000,  -81.563000,       63.032,Florida
   25.938000,  -81.438000,       61.484,Florida
   25.938000,  -81.313000,       61.052,Florida
   25.938000,  -81.188000,       61.178,Florida
   25.938000,  -81.063000,       61.250,Florida
   25.938000,  -80.938000,       61.358,Florida
   25.938000,  -80.813000,       61.628,Florida
   25.938000,  -80.688000,       61.934,Florida
   25.938000,  -80.563000,       62.114,Florida
   25.938000,  -80.438000,       62.438,Florida
   25.938000,  -80.313000,       63.068,Florida
   25.938000,  -80.188000,       64.166,Florida
   25.938000,  -80.063000,       65.750,Florida
   26.063000, -105.313000,       49.586,Texas
   26.063000, -105.188000,       49.136,Texas
   26.063000, -105.063000,       49.334,Texas
   26.063000, -104.938000,       50.108,Texas
   26.063000, -104.813000,       50.864,Texas
   26.063000, -104.688000,       51.206,Texas
   26.063000, -104.563000,       52.412,Texas
   26.063000, -104.438000,       52.610,Texas
   26.063000, -104.313000,       53.240,Texas
   26.063000, -104.188000,       54.302,Texas
   26.063000, -104.063000,       54.968,Texas
   26.063000, -103.938000,       55.958,Texas
   26.063000, -103.813000,       56.246,Texas
   26.063000, -103.688000,       57.128,Texas
   26.063000, -103.563000,       57.452,Texas
   26.063000, -103.438000,       57.272,Texas
   26.063000, -103.313000,       56.804,Texas
   26.063000, -103.188000,       56.462,Texas
   26.063000, -103.063000,       56.426,Texas
   26.063000, -102.938000,       56.030,Texas
   26.063000, -102.813000,       54.770,Texas
   26.063000, -102.688000,       54.050,Texas
   26.063000, -102.563000,       54.014,Texas
   26.063000, -102.438000,       52.880,Texas
   26.063000, -102.313000,       53.690,Texas
   26.063000, -102.188000,       53.744,Texas
   26.063000, -102.063000,       51.602,Texas
   26.063000, -101.938000,       50.612,Texas
   26.063000, -101.813000,       52.646,Texas
   26.063000, -101.688000,       50.486,Texas
   26.063000, -101.563000,       46.436,Texas
   26.063000, -101.438000,       51.620,Texas
   26.063000, -101.313000,       55.184,Texas
   26.063000, -101.188000,       55.418,Texas
   26.063000, -101.063000,       54.194,Texas
   26.063000, -100.938000,       54.086,Texas
   26.063000, -100.813000,       53.816,Texas
   26.063000, -100.688000,       55.076,Texas
   26.063000, -100.563000,       54.014,Texas
   26.063000, -100.438000,       55.310,Texas
   26.063000, -100.313000,       58.388,Texas
   26.063000, -100.188000,       58.244,Texas
   26.063000, -100.063000,       56.642,Texas
   26.063000,  -99.938000,       52.538,Texas
   26.063000,  -99.813000,       55.616,Texas
   26.063000,  -99.688000,       59.846,Texas
   26.063000,  -99.563000,       61.178,Texas
   26.063000,  -99.438000,       61.844,Texas
   26.063000,  -99.313000,       62.114,Texas
   26.063000,  -99.188000,       62.438,Texas
   26.063000,  -99.063000,       62.510,Texas
   26.063000,  -98.938000,       62.456,Texas
   26.063000,  -98.813000,       62.276,Texas
   26.063000,  -98.688000,       62.348,Texas
   26.063000,  -98.563000,       62.438,Texas
   26.063000,  -98.438000,       62.060,Texas
   26.063000,  -98.313000,       62.294,Texas
   26.063000,  -98.188000,       62.330,Texas
   26.063000,  -98.063000,       62.294,Texas
   26.063000,  -97.938000,       62.456,Texas
   26.063000,  -97.813000,       62.636,Texas
   26.063000,  -97.688000,       62.762,Texas
   26.063000,  -97.563000,       62.906,Texas
   26.063000,  -97.438000,       63.374,Texas
   26.063000,  -97.313000,       64.058,Texas
   26.063000,  -97.188000,       64.670,Texas
   26.063000,  -81.813000,       64.760,Florida
   26.063000,  -81.688000,       64.256,Florida
   26.063000,  -81.563000,       62.222,Florida
   26.063000,  -81.438000,       60.530,Florida
   26.063000,  -81.313000,       60.476,Florida
   26.063000,  -81.188000,       60.710,Florida
   26.063000,  -81.063000,       60.962,Florida
   26.063000,  -80.938000,       61.232,Florida
   26.063000,  -80.813000,       61.628,Florida
   26.063000,  -80.688000,       61.808,Florida
   26.063000,  -80.563000,       61.934,Florida
   26.063000,  -80.438000,       62.240,Florida
   26.063000,  -80.313000,       63.410,Florida
   26.063000,  -80.188000,       64.940,Florida
   26.063000,  -80.063000,       66.362,Florida
   26.188000, -105.313000,       49.406,Texas
   26.188000, -105.188000,       48.470,Texas
   26.188000, -105.063000,       50.180,Texas
   26.188000, -104.938000,       51.008,Texas
   26.188000, -104.813000,       51.098,Texas
   26.188000, -104.688000,       51.782,Texas
   26.188000, -104.563000,       52.988,Texas
   26.188000, -104.438000,       53.672,Texas
   26.188000, -104.313000,       54.446,Texas
   26.188000, -104.188000,       54.950,Texas
   26.188000, -104.063000,       55.760,Texas
   26.188000, -103.938000,       56.174,Texas
   26.188000, -103.813000,       56.246,Texas
   26.188000, -103.688000,       57.110,Texas
   26.188000, -103.563000,       56.786,Texas
   26.188000, -103.438000,       57.128,Texas
   26.188000, -103.313000,       54.500,Texas
   26.188000, -103.188000,       54.860,Texas
   26.188000, -103.063000,       55.184,Texas
   26.188000, -102.938000,       51.440,Texas
   26.188000, -102.813000,       53.114,Texas
   26.188000, -102.688000,       57.038,Texas
   26.188000, -102.563000,       52.772,Texas
   26.188000, -102.438000,       50.414,Texas
   26.188000, -102.313000,       49.586,Texas
   26.188000, -102.188000,       50.576,Texas
   26.188000, -102.063000,       50.288,Texas
   26.188000, -101.938000,       50.270,Texas
   26.188000, -101.813000,       54.608,Texas
   26.188000, -101.688000,       53.978,Texas
   26.188000, -101.563000,       50.882,Texas
   26.188000, -101.438000,       52.664,Texas
   26.188000, -101.313000,       54.662,Texas
   26.188000, -101.188000,       53.024,Texas
   26.188000, -101.063000,       54.284,Texas
   26.188000, -100.938000,       53.582,Texas
   26.188000, -100.813000,       53.186,Texas
   26.188000, -100.688000,       54.950,Texas
   26.188000, -100.563000,       54.338,Texas
   26.188000, -100.438000,       55.832,Texas
   26.188000, -100.313000,       56.300,Texas
   26.188000, -100.188000,       56.606,Texas
   26.188000, -100.063000,       55.508,Texas
   26.188000,  -99.938000,       53.906,Texas
   26.188000,  -99.813000,       57.794,Texas
   26.188000,  -99.688000,       60.116,Texas
   26.188000,  -99.563000,       61.088,Texas
   26.188000,  -99.438000,       61.628,Texas
   26.188000,  -99.313000,       61.844,Texas
   26.188000,  -99.188000,       62.114,Texas
   26.188000,  -99.063000,       62.366,Texas
   26.188000,  -98.938000,       62.438,Texas
   26.188000,  -98.813000,       62.276,Texas
   26.188000,  -98.688000,       62.474,Texas
   26.188000,  -98.563000,       62.366,Texas
   26.188000,  -98.438000,       62.114,Texas
   26.188000,  -98.313000,       61.898,Texas
   26.188000,  -98.188000,       61.808,Texas
   26.188000,  -98.063000,       61.862,Texas
   26.188000,  -97.938000,       62.150,Texas
   26.188000,  -97.813000,       62.348,Texas
   26.188000,  -97.688000,       62.636,Texas
   26.188000,  -97.563000,       63.050,Texas
   26.188000,  -97.438000,       63.554,Texas
   26.188000,  -97.313000,       63.986,Texas
   26.188000,  -97.188000,       64.382,Texas
   26.188000,  -81.938000,       64.058,Florida
   26.188000,  -81.813000,       63.644,Florida
   26.188000,  -81.688000,       62.780,Florida
   26.188000,  -81.563000,       61.268,Florida
   26.188000,  -81.438000,       60.224,Florida
   26.188000,  -81.313000,       59.954,Florida
   26.188000,  -81.188000,       60.206,Florida
   26.188000,  -81.063000,       60.530,Florida
   26.188000,  -80.938000,       60.908,Florida
   26.188000,  -80.813000,       61.232,Florida
   26.188000,  -80.688000,       61.502,Florida
   26.188000,  -80.563000,       61.718,Florida
   26.188000,  -80.438000,       62.006,Florida
   26.188000,  -80.313000,       63.320,Florida
   26.188000,  -80.188000,       64.760,Florida
   26.188000,  -80.063000,       65.552,Florida
   26.313000, -105.313000,       50.504,Texas
   26.313000, -105.188000,       50.252,Texas
   26.313000, -105.063000,       50.216,Texas
   26.313000, -104.938000,       51.188,Texas
   26.313000, -104.813000,       51.944,Texas
   26.313000, -104.688000,       52.844,Texas
   26.313000, -104.563000,       53.240,Texas
   26.313000, -104.438000,       54.680,Texas
   26.313000, -104.313000,       55.022,Texas
   26.313000, -104.188000,       55.490,Texas
   26.313000, -104.063000,       55.940,Texas
   26.313000, -103.938000,       56.030,Texas
   26.313000, -103.813000,       56.084,Texas
   26.313000, -103.688000,       56.588,Texas
   26.313000, -103.563000,       54.338,Texas
   26.313000, -103.438000,       56.444,Texas
   26.313000, -103.313000,       53.978,Texas
   26.313000, -103.188000,       53.276,Texas
   26.313000, -103.063000,       55.076,Texas
   26.313000, -102.938000,       48.452,Texas
   26.313000, -102.813000,       55.922,Texas
   26.313000, -102.688000,       57.218,Texas
   26.313000, -102.563000,       53.888,Texas
   26.313000, -102.438000,       50.594,Texas
   26.313000, -102.313000,       47.588,Texas
   26.313000, -102.188000,       48.434,Texas
   26.313000, -102.063000,       49.406,Texas
   26.313000, -101.938000,       54.266,Texas
   26.313000, -101.813000,       55.148,Texas
   26.313000, -101.688000,       53.042,Texas
   26.313000, -101.563000,       52.304,Texas
   26.313000, -101.438000,       52.358,Texas
   26.313000, -101.313000,       49.694,Texas
   26.313000, -101.188000,       51.746,Texas
   26.313000, -101.063000,       55.274,Texas
   26.313000, -100.938000,       56.048,Texas
   26.313000, -100.813000,       56.372,Texas
   26.313000, -100.688000,       53.528,Texas
   26.313000, -100.563000,       53.870,Texas
   26.313000, -100.438000,       51.638,Texas
   26.313000, -100.313000,       55.058,Texas
   26.313000, -100.188000,       54.284,Texas
   26.313000, -100.063000,       58.604,Texas
   26.313000,  -99.938000,       59.126,Texas
   26.313000,  -99.813000,       59.900,Texas
   26.313000,  -99.688000,       60.530,Texas
   26.313000,  -99.563000,       60.926,Texas
   26.313000,  -99.438000,       61.574,Texas
   26.313000,  -99.313000,       61.808,Texas
   26.313000,  -99.188000,       61.898,Texas
   26.313000,  -99.063000,       61.988,Texas
   26.313000,  -98.938000,       62.168,Texas
   26.313000,  -98.813000,       62.240,Texas
   26.313000,  -98.688000,       62.024,Texas
   26.313000,  -98.563000,       61.718,Texas
   26.313000,  -98.438000,       61.628,Texas
   26.313000,  -98.313000,       61.682,Texas
   26.313000,  -98.188000,       61.808,Texas
   26.313000,  -98.063000,       61.826,Texas
   26.313000,  -97.938000,       61.826,Texas
   26.313000,  -97.813000,       61.736,Texas
   26.313000,  -97.688000,       62.276,Texas
   26.313000,  -97.563000,       63.140,Texas
   26.313000,  -97.438000,       63.860,Texas
   26.313000,  -97.313000,       64.004,Texas
   26.313000,  -97.188000,       64.076,Texas
   26.313000,  -81.938000,       63.554,Florida
   26.313000,  -81.813000,       62.492,Florida
   26.313000,  -81.688000,       60.980,Florida
   26.313000,  -81.563000,       59.756,Florida
   26.313000,  -81.438000,       59.612,Florida
   26.313000,  -81.313000,       59.630,Florida
   26.313000,  -81.188000,       59.954,Florida
   26.313000,  -81.063000,       60.224,Florida
   26.313000,  -80.938000,       60.530,Florida
   26.313000,  -80.813000,       60.854,Florida
   26.313000,  -80.688000,       61.124,Florida
   26.313000,  -80.563000,       61.484,Florida
   26.313000,  -80.438000,       61.880,Florida
   26.313000,  -80.313000,       62.492,Florida
   26.313000,  -80.188000,       63.230,Florida
   26.313000,  -80.063000,       63.464,Florida
   26.438000, -105.313000,       51.566,Texas
   26.438000, -105.188000,       50.648,Texas
   26.438000, -105.063000,       51.188,Texas
   26.438000, -104.938000,       51.728,Texas
   26.438000, -104.813000,       52.502,Texas
   26.438000, -104.688000,       52.736,Texas
   26.438000, -104.563000,       52.448,Texas
   26.438000, -104.438000,       53.888,Texas
   26.438000, -104.313000,       55.040,Texas
   26.438000, -104.188000,       55.310,Texas
   26.438000, -104.063000,       55.670,Texas
   26.438000, -103.938000,       55.904,Texas
   26.438000, -103.813000,       55.994,Texas
   26.438000, -103.688000,       55.778,Texas
   26.438000, -103.563000,       54.068,Texas
   26.438000, -103.438000,       55.922,Texas
   26.438000, -103.313000,       52.430,Texas
   26.438000, -103.188000,       54.194,Texas
   26.438000, -103.063000,       55.670,Texas
   26.438000, -102.938000,       51.242,Texas
   26.438000, -102.813000,       56.966,Texas
   26.438000, -102.688000,       55.238,Texas
   26.438000, -102.563000,       55.580,Texas
   26.438000, -102.438000,       52.304,Texas
   26.438000, -102.313000,       49.208,Texas
   26.438000, -102.188000,       49.676,Texas
   26.438000, -102.063000,       51.854,Texas
   26.438000, -101.938000,       53.978,Texas
   26.438000, -101.813000,       50.666,Texas
   26.438000, -101.688000,       46.778,Texas
   26.438000, -101.563000,       46.796,Texas
   26.438000, -101.438000,       51.548,Texas
   26.438000, -101.313000,       53.780,Texas
   26.438000, -101.188000,       53.780,Texas
   26.438000, -101.063000,       55.058,Texas
   26.438000, -100.938000,       55.544,Texas
   26.438000, -100.813000,       56.588,Texas
   26.438000, -100.688000,       56.516,Texas
   26.438000, -100.563000,       52.574,Texas
   26.438000, -100.438000,       55.976,Texas
   26.438000, -100.313000,       57.200,Texas
   26.438000, -100.188000,       56.948,Texas
   26.438000, -100.063000,       59.882,Texas
   26.438000,  -99.938000,       60.494,Texas
   26.438000,  -99.813000,       60.638,Texas
   26.438000,  -99.688000,       60.674,Texas
   26.438000,  -99.563000,       60.800,Texas
   26.438000,  -99.438000,       61.250,Texas
   26.438000,  -99.313000,       61.538,Texas
   26.438000,  -99.188000,       61.790,Texas
   26.438000,  -99.063000,       61.880,Texas
   26.438000,  -98.938000,       61.790,Texas
   26.438000,  -98.813000,       61.574,Texas
   26.438000,  -98.688000,       61.052,Texas
   26.438000,  -98.563000,       60.908,Texas
   26.438000,  -98.438000,       61.178,Texas
